4a00000Y0900,Y09,250929,0
54000D9497L0,D9496,250801-03
54000D949703,D9496,250810|15-17
54000D949704,D9496,250929
NJH,,12:36
ZJH,23,2
YDU,31,2
AJH,53,2
AFH,15,4
HIH,30,2
RNU,10,2
NUH,21

5f000D9498T0,D9495,250703-05|11-13
5f000D9498S0,D9495,250706|18-19|25-27
5f000D9498U0,D9495,250801-03
5f000D949803,D9495,250810|15-17
5f000D949804,D9495,250929
NUH,,07:51
DBH,35,2
AFH,20,4
AJH,15,9
FNU,8,2
BAU,26,2
YDU,28,2
ZJH,31,2
NJH,23

48000D949910,D9499,250831-0901
UIH,,22:50
YDU,80,5
AOH,87

5l000D949906,D9499,250930-1001|05-08
NKH,,21:10
OMH,16,2
WHH,17,2
TJH,28,2
IYH,18,2
AQH,17

5l000D950030,D9500,250831
AOH,,12:51
KNH,21,6
KAH,10,10
SZH,7,2
IFH,12,6
WXH,8,2
CZH,15,2
RUH,19,8
YDU,26,7
GEU,22,2
UIH,66

59000D950006,D9500,250930-1002|05-09
AQH,,23:18
NKH,80

5f000D950100,D9501,250707
YLH,,07:25
UDH,17,2
UTH,18,3
UEH,10,2
HIH,18,2
RBH,12,2
ZAU,32,2
AOH,54,8
EPH,29,2
HGH,25,8
NGH,52

48000D950100,D9501,250803-04
UIH,,23:00
UTH,98

5f000D950110,D9501,250831
HAU,,09:48
YDU,39,2
CZH,40,2
IFH,19,2
SZH,13,2
AIH,10,2
AOH,21

5e000D950210,D9502,250707
NGH,,16:23
CTH,21,2
XHH,29,2
HGH,10,3
EVH,9,10
EPH,19,6
AOH,30,5
TCU,30,2
NXU,42,2
RBH,20,2
HIH,11,2
UTH,25,2
YLH,32

5f000D950210,D9502,250803
NUH,,13:40
UTH,53,10
UIH,103

55000D950300,D9503,250707
SNH,,08:15
HGH,51,2
SLH,19,2
NGH,39,7
TZH,54,2
UPH,33,2
VRH,15

5l000D9503B0,D9503,250930
NKH,,00:56
ENH,48,5
UAH,24

5j000D950430,D9504,250707
VRH,,17:50
UPH,15,2
VHH,24,3
NHH,37,2
NGH,30,7
CTH,21,2
SLH,19,2
HGH,22,2
EPH,24,16
SNH,30

48000D950400,D9504,250803
UIH,,18:23
XYU,25,2
PIU,11,2
UUH,24

53000D9504K0,D9504,250929-30|1005-08
UAH,,23:14
ENH,25,4
NKH,52

55000D950500,D9505,250707
SNH,,09:50
EPH,30,10
TCH,11,16
HGH,18,11
SLH,19,2
SEU,18,2
UFH,35,3
TEU,13,2
VHH,12,5
OLH,18,2
UPH,10,2
VRH,15

5l000D9505K0,D9505,250803
UUH,,20:00
PIU,23,2
XYU,11,2
UIH,26,4
GYU,17

5f000D950504,D9505,250815|17|22
HAU,,20:53
YDU,39,2
CZH,40,2
WXH,15,2
SZH,15,2
SHH,28

5l000D950502,D9505,250930-1001|06-07
NKH,,23:02
ENH,48,5
UAH,24

5j000D950620,D9506,250707
VRH,,19:16
VHH,35,2
SKU,43,7
SLH,28,3
HGH,23,4
EPH,24,2
EAH,8,13
SNH,25

55000D950604,D9506,250815|17|22
SHH,,17:13
KNH,29,10
SZH,13,4
WXH,15,2
CZH,15,2
DYH,16,16
YDU,28,2
HAU,40

53000D950601,D9506,251008
UAH,,00:43
ENH,24,5
NKH,52

5l000D9507R0,D9507,250707
NKH,,06:32
ZJH,28,2
CZH,24,2
WXH,15,2
SZH,15,2
KNH,13,2
AOH,19,8
EPH,29,2
TCH,11,18
HGH,18,11
CTH,35,2
NGH,21,4
NHH,28,2
TZH,30,2
YGH,18,2
VRH,28

5l000D9507Q1,D9507,250930|1007
NKH,,21:39
ENH,48,4
JZH,40

5j000D950830,D9508,250707
VRH,,16:50
OLH,20,2
TZH,26,2
NHH,29,2
NGH,31,4
CTH,21,2
SLH,20,9
HGH,21,3
EVH,9,12
EPH,19,3
AOH,31,9
SZH,28,2
WXH,15,2
CZH,16,2
NKH,49

5i000D950831,D9508,250930-1001|07-08
JZH,,23:39
ENH,38,4
NKH,52

5l000D9509U0,D9509,250930-1001|05-07
NKH,,22:55
ENH,48,4
JZH,40

5j000D951020,D9510,250707
VRH,,16:31
URH,10,2
UPH,9,2
YGH,17,2
VHH,12,2
TEU,9,2
UFH,13,2
TIU,16,2
SKU,16,2
SEU,11,2
SVU,10,2
SLH,14,2
XHH,13,3
HGH,11,7
EPH,25,2
AOH,31,4
CAU,47,2
ZAU,10,2
NUH,26

5i000D951000,D9510,251008
JZH,,00:45
ENH,38,4
NKH,52

59000D951100,D9511,250817
LUU,,20:32
AQH,33,5
NKH,80

5l000D95110P,D9511,250930-1008
NKH,,18:50
LDH,18,14
VZH,40,2
HGH,24

5f000D951200,D9509,250707
NUH,,07:22
ZAU,25,2
TCU,25,2
AOH,30,7
EGH,19,16
EPH,14,3
EVH,18,2
HGH,11,2
SLH,19,2
SVU,12,2
SKU,18,2
TIU,16,2
UFH,15,2
TEU,13,2
VHH,12,3
YGH,11,2
OLH,11,7
UPH,10,2
VRH,15

56000D951220,D9512,250930-1008
HGH,,20:52
CBH,28,2
YUH,13,2
LEH,12,2
LDH,17,2
NKH,18

5l000D9513Z0,D9512,250817
NKH,,17:55
OMH,17,2
WHH,18,2
TJH,28,2
AQH,31,4
LUU,33

5l000D95130U,D9513,250929-1002|06-09
AOH,,20:57
SMU,28,2
SJU,11,2
HVU,41,4
YWH,36,2
HJU,17,2
XJU,21,2
VRH,37

5j000D951420,D9514,251008-09
VRH,,00:42
HVU,100,4
AOH,72

55000D951500,D9515,251001
SNH,,02:15
HGH,50,5
NGH,52

5e000D951600,D9516,251001
NGH,,00:02
HGH,52,6
SNH,49

5l000D9517Z0,D9517,250817-18
NKH,,22:50
AFH,115

5f000D951800,D9518,250817
AFH,,14:58
NKH,151

5i000D951902,D9519,250930-1001|05-08
ENH,,21:38
UAH,24,2
JZH,20

5i000D952002,D9520,250930-1001|05-08
JZH,,22:59
UAH,18,2
ENH,25

48000D952110,D9521,250817
UIH,,20:26
AFH,83,2
RNU,36

48000D952120,D9521,250929-1001|06-09
UIH,,22:45
AFH,69,4
AOH,104

5f000D952200,D9522,250817-18
RNU,,22:57
UIH,94

56000D952220,D9522,250907-08
HVU,,20:17
HKU,29,2
KIU,10,2
SMU,17,2
AOH,28,11
SZH,28,6
AFH,124

5l000D952260,D9522,250930-1001
AOH,,02:04
AFH,104,4
UIH,70

5l000D9523E0,D9523,250929-1008
NKH,,19:59
OKH,11,2
OMH,9,2
WHH,19

5f000D952460,D9521,250907
AFH,,14:42
SZH,170,4
AOH,27,10
IMH,16,7
SMU,16,2
HKU,21,3
HVU,31

54000D9524B0,D9524,250929-1008
WHH,,21:29
NKH,30

48000D952502,D9525,250929-1001|06-08
UIH,,20:26
GIU,28,7
HAU,21,2
YDU,39,2
CZH,40,2
WXH,15,2
SZH,15,5
SHH,29

55000D952611,D9526,250930-1002
SHH,,00:26
HAU,124,2
UIH,46

56000D952906,D9529,250930-1001|05-08
HVU,,19:07
FUU,14,11
JDU,25,16
QDU,13

56000D953006,D9530,250930-1001|05-08
QDU,,20:59
TBU,28,2
HVU,21

55000D953100,D9531,250820-21
SNH,,23:10
HGH,49

48000D953100,D9531,250927-28
UIH,,23:00
ZJH,106,4
NKH,29

56000D953250,D9532,250821
HGH,,21:31
EAH,31,6
SNH,24

5l000D9533J0,D9532,250928
NKH,,06:10
YDU,51,2
GAU,15,2
BAU,17,2
HAU,15,2
LIU,12,2
GIU,13,2
GOU,10,2
UIH,24

48000D953570,D9535,250808-10|15|17|22-31
UIH,,20:50
HAU,45,2
YDU,39,3
NJH,51

54000D953700,D9536,250808-10|15|17|22-31
NJH,,17:48
DNU,36,2
YDU,17,2
BAU,28,2
HAU,15,4
UIH,46

5l000D9541A0,D9541,w345&250808|15|22-29
NKH,,19:38
OMH,16,3
WHH,17

5l000D9541B0,D9541,250930-1002
NKH,,23:52
AQH,80

54000D954290,D9542,w345&250808|15|22-29
WHH,,20:39
NKH,30

59000D954220,D9542,250930-1001|05-08
AQH,,21:49
IYH,17,2
TJH,17,2
WHH,28,2
OMH,17,2
NKH,17

5f000D955120,D9551,250720
HAU,,14:33
NKH,118,17
KYH,42

54000D955230,D9552,250720
KYH,,23:00
NKH,50,15
HAU,88

56000D955320,D9553,250930-1001|07-08
HGH,,20:27
SLH,19,2
SEU,18,2
SKU,12,2
TIU,16,2
VHH,31

5j000D955460,D9554,250930-1002|07-09
VHH,,23:09
HGH,80

5l000D9555K0,D9555,250803-04
UUH,,22:17
SQU,32,11
WXH,110,5
AOH,40

5l000D955630,D9556,250802
AOH,,12:51
KAH,37,10
HAU,160,16
UUH,98

5l000D955620,D9556,250803
AOH,,12:51
IFH,68,7
SQU,182,31
UUH,33

5l000D9557C0,D9557,250802-03
UUH,,21:50
HAU,57,13
KAH,100,5
AOH,26

5f000D955830,D9555,251006
NUH,,19:46
NXU,13,8
ZAU,16,3
CAU,9,2
TCU,19,2
AOH,61

48000D955920,D9559,250929-1001|06-08
UIH,,18:37
BGU,38,2
FDU,14,2
AFH,25,3
DBH,19,2
HIH,14,2
NXU,20,2
ZAU,16,3
CAU,9,12
TCU,19,7
AOH,31

5l000D956050,D9560,250929-1002|06-09
AOH,,22:57
AFH,104,4
UIH,70

5l000D9561H1,D9561,250930-1002|07-09
UUH,,20:06
SQU,32,2
MPH,15,2
HAU,17,2
FNU,18,3
AJH,8,10
AFH,15,7
DBH,19,2
HIH,14,2
AOH,79

5l000D956290,D9562,250803
AOH,,13:46
SZH,54,2
WXH,16,2
CZH,33

5l000D956281,D9562,251001-02
AOH,,00:37
AFH,104,4
HAU,32,2
UUH,58

48000D956302,D9563,250929-1001|06-09
UIH,,21:17
AFH,69,7
YFU,10,2
AOH,98

54000D956410,D9564,250803
CZH,,15:51
AFH,110

5l000D956481,D9564,250930-1001
AOH,,00:42
AFH,104,4
UIH,70

48000D956530,D9565,251001
UIH,,03:28
AFH,74,4
TCU,77,2
AOH,30,5
SMU,28,2
SJU,11,10
HKU,15

5f000D956610,D9563,250803-04
AFH,,22:50
CZH,101,18
AOH,50

56000D956630,D9566,250930-1001
HKU,,23:20
AOH,46,4
AFH,104,4
UIH,70

5l000D956761,D9567,250929-1001|06-09
UUH,,21:44
HAU,57,6
AOH,122,5
HVU,72

56000D956821,D9568,250930-1001
HVU,,02:31
AOH,72,8
YDU,86,2
HAU,40,4
SQU,28,2
UUH,33

48000D956930,D9569,250703-0902
GYU,,14:38
UIH,16,4
LIU,37,2
HAU,12,2
GAU,29,2
YDU,15,11
ZJH,31,4
NJH,23

5l000D956980,D9569,250929-1008
NKH,,22:14
OMH,16,2
WHH,18

54000D957030,D9570,250929-1008
WHH,,23:10
OMH,17,4
NKH,17

54000D957130,D9570,250701-0831
NJH,,07:47
YDU,47,2
AFH,65,4
YFU,10,2
DBH,13

53000D957101,D9571,250929-1002|06-09
FXU,,22:38
HFH,64,4
NKH,55,4
AOH,95

5l000D957251,D9572,250930-1002
AOH,,02:37
NKH,96,5
HFH,51,4
FXU,64

5l000D957390,D9573,250707|14|0804
5l000D957302,D9573,250812
NKH,,06:16
LEH,30,2
YUH,12,2
VZH,18,2
HGH,24

56000D957460,D9574,250703|10|31
56000D957401,D9574,250808
HGH,,19:03
VZH,23,2
YUH,18,2
LEH,12,13
LDH,17,2
NKH,18

5f000D957540,D9575,250704|06|08-0831
SQU,,21:02
HAU,28,2
YDU,39,3
NJH,51

5l000D957503,D9575,251003|07-09
NKH,,06:16
YUH,37,2
DRH,27,2
HGH,14

56000D957602,D9576,250929|1005
HGH,,19:03
VZH,23,2
YUH,18,2
WAH,20,11
LDH,11,2
NKH,17

54000D957700,D9576,250704|06|08-0831
NJH,,18:48
YDU,49,2
SQU,65

55000D9578G0,D9578,251007-09
TCU,,23:49
NKH,67

5l000D957902,D9579,250929-1001|05-08
NKH,,18:25
WHH,29,2
AQH,55

59000D958001,D9577,250929-1001|05-08
AQH,,20:28
OMH,67,2
NKH,17,11
WJU,39,2
TCU,44

58000D95815J,D9581,250701-31
58000D95815K,D9581,250801-31
58000D95815M,D9581,250901-30
58000D95815O,D9581,251001-10
58000D95815P,D9581,251014-17|22-25
FZS,,07:53
FYS,14,2
FQS,14,2
PTS,19,2
QYS,26,2
JJS,11,2
XKS,18,6
JES,13,7
ZUS,11,2
NJS,15,2
LAS,9,2
LYS,26,18
STS,16,2
GSS,17,2
CNS,18,2
RJG,15,2
XEG,15,2
GZG,43

57000D95837O,D9582,250701-31
57000D95837P,D9582,250801-31
57000D95837R,D9582,250901-30
57000D95837S,D9582,251001-10
57000D95837T,D9582,251014-17|22-25
GZG,,14:23
YDG,30,2
RJG,27,2
CNS,16,2
GSS,18,2
STS,16,3
LYS,17,4
ZUS,42,2
XKS,20,3
JJS,18,2
QYS,12,2
PTS,27,2
HJS,10,7
FYS,26,11
FZS,16

4z000D958600,D9586,250704|06|09-13
4z000D958601,D9586,250718|20|25|27|29|31-0824
4z000D958602,D9586,250829-31
4z000D958603,D9586,250905|07|11-21
YQS,,20:58
SVS,16,2
SHS,14,4
YTS,48,2
FZS,25

4z000D958604,D9586,250930-1008
YQS,,21:17
SHS,26,2
YXS,18,16
FZS,55

58000D958807,D9585,250704|06|09-13
58000D958808,D9585,250718|20|25|27|29|31-0824
58000D958809,D9585,250829-31
FZS,,18:52
YXS,56,2
SHS,18,2
YQS,27

58000D95880A,D9585,250905|07|11-21
FZS,,18:52
YXS,56,2
SHS,18,2
SVS,15,2
YQS,16

58000D95880B,D9585,250930-1008
FZS,,19:05
YTS,25,2
YXS,34,6
SHS,18,5
YQS,27

57000D958920,D9589,251001-02|08-09
GZG,,00:24
YDG,30,2
RJG,27,2
LYS,54

5c000D959000,D9590,250930-1002|07-09
LYS,,21:12
STS,15,4
GSS,17,8
CNS,18,4
RJG,16,17
XEG,14,5
YDG,17,7
GZG,30

5c000D959110,D9591,250930-1001|04-08
5c000D959101,D9591,251002-05
LYS,,22:04
LAS,28,2
NJS,9,2
ZUS,15,2
XKS,20

58000D959230,D9592,250930-1001|04-08
58000D959207,D9592,251002-05
XMS,,20:13
ZUS,32,3
LAS,19,14
LYS,28

5c000D959301,D9593,250830|0905|07|11-21
5c000D959302,D9593,250926-28|1002-06
LYS,,18:37
ZUS,42,4
XMS,31

58000D95944D,D9594,250830|0905|07|11-21
58000D95944E,D9594,250926-28|1002-06
XMS,,20:21
ZUS,31,2
LYS,43

5n000D959505,D9595,250704|06|09-27
5n000D959506,D9595,250801|03|06-31
FYS,,18:06
HJS,23,2
PTS,11,2
QYS,25,4
JJS,11,8
XKS,18,2
ZUS,20,8
NJS,15,7
LAS,8,11
LYS,28

5n000D959507,D9595,250930-1001|04-08
5n000D959508,D9595,251002-05
FYS,,18:07
HJS,23,2
PTS,11,2
XWS,11,9
QYS,18,2
XKS,25,4
ZUS,20,4
NJS,17,6
LAS,8,12
LYS,28

5c000D959710,D9596,250704-07|09-28
5c000D959701,D9596,250801-04|06-0901
LYS,,21:51
ZUS,44,2
XKS,20,2
PTS,48,2
FYS,32

5c000D959702,D9596,250930-1002|04-09
5c000D959703,D9596,251002-06
LYS,,21:51
ZUS,44,2
XKS,20,3
PTS,48,2
FYS,32

57000D960004,D9600,250930-1001|04-08
NCG,,20:59
SRG,75,2
YGG,14

5n000D960120,D9601,250721
5n000D960108,D9601,250811|18
5n000D960109,D9601,251001-02|08-09
5n000D96010B,D9601,251007
QYS,,07:36
XKS,26,2
XMS,22

5u000D960201,D9602,250701-13
5u000D960202,D9602,250808-10|15|17
NXG,,18:41
ACG,22,13
JJG,32

5u000D960203,D9602,250829-31
5u000D960204,D9602,250905-07
5u000D960205,D9602,250913
NXG,,18:41
ACG,22,13
GAG,12,2
JJG,24

57000D960300,D9603,250701-13
57000D960301,D9603,250808-10|15|17
57000D960302,D9603,250829-31
57000D960303,D9603,250905-07
57000D960304,D9603,250913
JJG,,20:14
GAG,25,2
NXG,31

5u000D960310,D9603,250930-1002|04-08
5u000D960309,D9603,251003-05
FZG,,20:58
NFG,28,2
SHS,58,4
FZS,69

58000D960470,D9604,250930-1002|04-08
58000D960471,D9604,251003-05
FZS,,17:28
YTS,25,2
YXS,34,3
SHS,18,2
JLS,20,2
JCS,28,6
NDG,31,2
FZG,19

5u000D960507,D9605,250724
5u000D960508,D9605,250729-30
5u000D960509,D9605,250805-10
5u000D96050B,D9605,250814
5u000D96050A,D9605,250815-17
5u000D96050D,D9605,250819-24
5u000D96050E,D9605,250825
5u000D96050G,D9605,250826
5u000D96050H,D9605,250827-28
5u000D96050F,D9605,250829-31
5u000D96050J,D9605,250902-03
5u000D96050I,D9605,250904-07
NXG,,15:10
FZG,38,2
NFG,29,2
TNS,28,4
JLS,18,11
SHS,19,8
YXS,19,4
PTS,53,2
QYS,26,2
XMS,44

5u000D96050K,D9605,250929|1002-03|06
5u000D96050L,D9605,251004-05|07-08
5u000D96050M,D9605,251009
NXG,,15:10
FZG,38,2
NFG,29,2
TNS,28,4
JLS,18,15
SHS,20,4
YXS,19,3
PTS,53,2
QYS,26,2
XMS,44

5u000D96050C,D9605,250818
NXG,,15:10
FZG,38,2
NFG,29,2
TNS,28,4
JLS,18,11
SHS,19,8
YXS,19,4
PTS,53,2
QYS,26,2
XMS,44

58000D960650,D9606,250724
58000D96060S,D9606,250729-30
58000D96060U,D9606,250805-10
58000D96060T,D9606,250811
58000D96060W,D9606,250814
58000D96060V,D9606,250815-17
58000D96060Y,D9606,250819-24
58000D96060Z,D9606,250825
58000D960653,D9606,250826
58000D960652,D9606,250827-28
58000D960651,D9606,250829-31
58000D960655,D9606,250901
58000D960656,D9606,250902-03
58000D960654,D9606,250904-07
58000D960657,D9606,250929|1002-03|06
58000D960658,D9606,251004-05|07-08
58000D960659,D9606,251009
58000D96060X,D9606,250818
XMS,,09:17
XKS,22,2
QYS,27,2
XWS,20,2
PTS,11,2
YTS,23,2
YXS,34,2
SHS,18,4
JLS,20,2
TNS,17,2
NFG,29,2
NDG,14,2
FZG,19,4
NXG,38

58000D960740,D9607,250805-10
58000D96070A,D9607,250814
58000D960709,D9607,250815-17
58000D96070C,D9607,250825
58000D96070D,D9607,250829-31
58000D96070F,D9607,250902-03
58000D96070E,D9607,250904-07
58000D96070G,D9607,250929|1002-03|06
58000D96070H,D9607,251004-05|07-08
58000D96070I,D9607,251009
58000D96070B,D9607,250818
FZS,,06:39
FQS,27,2
PTS,19,2
XWS,12,2
QYS,18,2
XKS,25,6
XMS,23

58000D960830,D9608,250805-10
58000D96080L,D9608,250814
58000D96080K,D9608,250815-17
58000D96080N,D9608,250825
58000D96080O,D9608,250829-31
58000D96080Q,D9608,250902-03
58000D96080P,D9608,250904-07
XMS,,20:51
XKS,22,2
QYS,26,3
HNS,12,2
PTS,19,3
FQS,20,12
FZS,30

58000D96080R,D9608,250929|1002-03|06
58000D96080S,D9608,251004-05|07-08
58000D96080T,D9608,251009
XMS,,20:51
XKS,22,2
QYS,26,3
HNS,12,2
PTS,19,5
FZS,46

58000D96080M,D9608,250818
XMS,,20:51
XKS,22,2
QYS,26,3
HNS,12,2
PTS,19,3
FQS,20,12
FZS,30

57000D960920,D9609,250830-31
JDG,,21:20
JJG,67

58000D960907,D9609,251001|04-09
FZS,,05:53
PTS,42,2
XMS,66

57000D961010,D9610,250830-31
JJG,,19:40
HKG,23,2
DCG,16,2
PYG,22,2
JDG,17

58000D961050,D9610,251001|04-09
XMS,,06:20
JJS,37,2
QYS,12,2
HNS,12,2
XWS,12,2
PTS,11,2
FQS,19,2
FYS,17,6
FZS,18

5u000D961108,D9611,250930-1001|04-08
NXG,,20:37
FZG,38,2
SHS,83,2
FZS,70

58000D96120M,D9612,251001-02|04-09
FZS,,00:12
SHS,69,4
NXG,117

57000D961310,D9612,250708
GZG,,07:56
YDG,30,2
RJG,27,2
CNS,16,2
GSS,18,2
LYS,29,4
ZUS,43,2
XKS,20,4
QYS,26,2
XWS,20,2
PTS,11,2
FYS,32,4
NES,32,2
FES,37

5u000D96130K,D9613,251001|04-08
NXG,,04:46
NFG,61,4
TNS,28,9
SHS,33,4
YTS,48,2
HNS,40,2
QYS,10,2
XKS,25

5n000D961404,D9614,250930-1001|04-08
XKS,,22:48
SHS,113,4
NXG,118

58000D96162K,D9616,250930
58000D96162L,D9616,251001
58000D96162M,D9616,251006
XMS,,22:08
ZUS,31,2
LYS,43

57000D961708,D9617,250929|1002-05
57000D961707,D9617,250930-1001|04-08
57000D961730,D9617,250722
GZG,,20:06
YDG,30,2
XEG,17,2
RJG,14

58000D961868,D9618,250701-31
58000D96186B,D9618,250801-31
58000D96186D,D9618,250901-03
58000D96186C,D9618,250904-07|11-28
58000D96186E,D9618,250930-1009
58000D96186F,D9618,251010
58000D96186G,D9618,251016-17
XMS,,16:38
ZUS,31,2
LYS,43,6
ZXG,23,2
SQS,15,2
YQS,15,2
SHS,27,4
YXS,18,2
YTS,34,2
FZS,25,6
FYS,18,7
FQS,14,2
PTS,19,2
QYS,26,2
XKS,25

5n000D962008,D9620,250705|07|10-14
5n000D962009,D9620,250719|21|26|28-29|31-0901
5n000D96200A,D9620,250906|08|11-22
ZDS,,08:15
YBS,13,2
ZCS,12,9
ZUS,16,2
XMS,32

5n000D96200B,D9620,251001|03-09
ZDS,,08:21
YBS,13,8
ZUS,25,8
XMS,30

58000D96220V,D9622,250704-06
58000D96220X,D9622,250712
58000D96220W,D9622,w73456&250713|18-27
58000D96220Y,D9622,250801-10
58000D962251,D9622,250807
58000D962253,D9622,250812-13
58000D96220Z,D9622,250815-24
58000D962255,D9622,250819
58000D962256,D9622,250821
58000D962257,D9622,单&250829-31
58000D962258,D9622,250905-07
58000D962259,D9622,250919-20
58000D96225A,D9622,250921
58000D96225B,D9622,250930-1008
58000D96225C,D9622,251009
XMS,,10:20
XKS,22,2
JJS,18,2
QYS,12,2
PTS,27,2
HJS,10,2
FQS,13,4
FYS,17,15
PIS,28

4z000D962404,D9621,250704-06
4z000D962406,D9621,250712
4z000D962405,D9621,w73456&250713|18-27
4z000D962407,D9621,250801-10
4z000D962408,D9621,250815-24
4z000D96240A,D9621,250829-31
4z000D96240B,D9621,250905-07
4z000D96240D,D9621,250919-20
4z000D96240C,D9621,250921
PIS,,16:04
CIS,18,3
FYS,15,18
FQS,14,15
PTS,19,6
QYS,28,2
XKS,27,7
XMS,22

4z000D96240E,D9621,250930-1008
4z000D96240F,D9621,251009
PIS,,16:07
CIS,18,2
FYS,15,16
FQS,14,15
PTS,19,6
QYS,28,2
XKS,26,8
XMS,22

58000D96250N,D9625,250704|06|10-13
58000D96250O,D9625,250718|20|25|27|29|31-0831
58000D96250P,D9625,250905|07|11-21
58000D96250Q,D9625,250930|1002|04-08
XMS,,19:48
ZUS,32,6
YBS,26,5
ZDS,17

57000D962701,D9627,251001|04-08
JJG,,03:59
NXG,49,4
NFG,62,4
SHS,57,17
YXS,19,3
FZS,55,4
FYS,14

5n000D962830,D9628,250930-1001|04-08
FYS,,23:01
FZS,17,3
SHS,69,2
NXG,117,4
JJG,49

5u000D962910,D9629,250808
5u000D962907,D9629,250822-24
NXG,,11:25
FZG,37,2
NDG,19,2
TNS,42,4
SHS,35,6
YXS,19,9
YTS,33,2
FZS,25,7
FYS,14,2
PIS,28

57000D962930,D9629,251001|04-09
57000D96290A,D9629,251002
57000D96290B,D9629,251007
GZG,,02:24
RJG,53,2
LYS,54,4
ZUS,42,4
XMS,31

5n000D963040,D9630,250808
5n000D963041,D9630,250822-24
FYS,,07:06
FZS,16,3
SHS,70,4
TNS,33,2
NFG,29,2
FZG,28,2
NXG,38

58000D96300A,D9630,251001-02
58000D96300B,D9630,251006-07
58000D963040,D9630,250930-1001|04-09
XMS,,22:58
ZUS,31,2
LYS,43,4
RJG,54,2
GZG,53

71000D963166,D9631,250704
GBZ,,19:00
GLZ,10,3
YBZ,20,7
LZZ,45,4
UCZ,25,6
UKZ,20,2
NFZ,26

71000D963167,D9631,250711
GBZ,,08:54
YBZ,26,2
LZZ,45,4
UCZ,25,6
NFZ,42,23
BHZ,58

71000D963170,D9631,250926
XDZ,,17:59
GBZ,25,3
YBZ,27,2
LSZ,21,6
LZZ,28,3
NFZ,65

71000D963168,D9631,250721
NFZ,,14:18
QDZ,34,3
HVZ,24,4
BHZ,13

73000D96320G,D9632,250711
BHZ,,13:03
QDZ,32,2
NNZ,53,28
NFZ,11,4
LZZ,63,3
LSZ,26,2
YBZ,22,2
GLZ,20,6
GBZ,10

71000D963230,D9632,250926
GBZ,,17:15
XDZ,24

71000D96320I,D9632,250930-1002
71000D96320J,D9632,251007-09
HXZ,,23:15
YCZ,36,2
GBZ,27,4
LZZ,66,4
NFZ,63

73000D96320H,D9632,250721
BHZ,,17:17
QDZ,29,2
NFZ,35

71000D96330P,D9633,250711
GBZ,,18:19
GLZ,11,3
YBZ,20,3
LSZ,21,6
LZZ,28,3
NFZ,65

71000D96330Q,D9633,250721
NFZ,,15:08
QDZ,35,2
BHZ,30

71000D96340J,D9631,250930-1001
71000D96340K,D9631,251007-08
NFZ,,18:55
UCZ,41,2
LZZ,26,3
LSZ,26,2
GLZ,38,3
GBZ,10,14
YCZ,24,2
GCZ,14,2
ZAZ,21,2
HXZ,12

71000D96350Y,D9635,250704-06|11-13|18-27|29|0801-17|22-24|27-31
71000D96350Z,D9635,250728
71000D963571,D9635,250804-07|09|11-14
71000D963573,D9635,250930-1002
71000D963574,D9635,251007-08
NFZ,,21:02
QDZ,34,2
HVZ,23,2
BHZ,13

73000D963609,D9636,250704-06|11-13|18-27|29|0801-17|22-24|27-31
73000D96360A,D9636,250728
73000D96360B,D9636,250804-07|09|11-14
73000D96360D,D9636,250930-1002
73000D96360E,D9636,251007-08
BHZ,,22:36
NFZ,58

71000D963755,D9637,250704-0928
71000D963756,D9637,250929-1009
NFZ,,19:37
NNZ,11,3
WJZ,16,2
FNZ,12,2
COZ,21

71000D96380V,D9638,250704-0817
71000D96380W,D9638,250818-0928
71000D96380X,D9638,250929-1009
COZ,,21:02
FNZ,20,2
WJZ,12,2
NNZ,16,6
NFZ,11

71000D96390Y,D9639
NFZ,,16:55
FBZ,51

73000D964009,D9640
FBZ,,18:21
NFZ,51

71000D96410V,D9641
NFZ,,08:54
NNZ,11,6
WJZ,16,3
FNZ,12,4
COZ,22

71000D96420U,D9642
COZ,,10:30
FNZ,20,2
WJZ,12,2
NNZ,16

71000D96430R,D9643
NNZ,,11:44
WJZ,16,2
FNZ,12,2
COZ,21

71000D96440P,D9644
COZ,,13:23
FNZ,20,2
WJZ,12,2
NNZ,16,4
NFZ,11

71000D96450W,D9645
NFZ,,15:02
NNZ,11,4
WJZ,16,2
FNZ,12,2
COZ,21

71000D96460L,D9646
COZ,,16:32
FNZ,20,2
WJZ,12,2
NNZ,16

71000D96470T,D9647
NNZ,,17:42
WJZ,16,2
FNZ,12,2
COZ,21

71000D964861,D9648
COZ,,18:53
FNZ,20,2
WJZ,12,2
NNZ,16,3
NFZ,11

71000D9649AB,D9649,250704-06|11-13|18-27
71000D9649AC,D9649,250801|03-17|22|24
71000D9649AD,D9649,250829-31
71000D9649AE,D9649,250905|07|11-14|19|21|26
71000D9649AF,D9649,250927
71000D9649AG,D9649,250930-1002|07-08
NFZ,,20:40
NNZ,12,3
WJZ,16,2
FNZ,12,2
COZ,21

71000D96500Z,D9650,250704-06|11-13|18-27
71000D965071,D9650,250801|03-17|22|24
